DQO,DBO,fallo
43.4302355460672,1.60684258296236,1
43.4272137128806,1.6065261708875,1
43.4241981284624,1.60621039964354,1
43.4211041614904,1.60588640683043,1
43.4178615655333,1.60554683492395,1
43.4174062263229,1.60549914955472,1
43.4153679014945,1.60528568241931,1
43.4129563657166,1.60503312232765,1
43.4102750149732,1.60475229469049,1
43.4073217651096,1.60444297824244,1
43.4046886787559,1.60416718468546,1
43.4013276288217,1.60381512928753,1
43.3983606659787,1.60350434015754,1
43.3954539931221,1.60319985503495,1
43.3925723190781,1.60289797760222,1
43.3920808139632,1.60284648758228,1
43.3898738209123,1.60261527931561,1
43.3870290033743,1.60231724201249,1
43.3840718405647,1.60200742349871,1
43.3809642405002,1.60168183129007,1
43.3795805777994,1.60153685679378,1
43.3760336471571,1.60116521212577,1
43.37267488647,1.60081326792247,1
43.3690190540418,1.60043017768416,1
43.3671859503408,1.60023808198154,1
43.3646007529183,1.59996716443047,1
43.3620200913168,1.59969671284865,1
43.3592346326157,1.5994047881517,1
43.3563281072143,1.59910016365396,1
43.3548949450357,1.59894995371532,1
43.3526920210019,1.59871905930756,1
43.3504923838309,1.59848850258956,1
43.3479908459791,1.59822629352389,1
43.3452031559607,1.59793407946954,1
43.3427056084077,1.59767226909008,1
43.3394864454908,1.59733479920319,1
43.3366226141517,1.59703456367311,1
43.3330597436877,1.59666101998971,1
43.3306180737595,1.59640501155966,1
43.3270325679302,1.59602904910406,1
