SNO,SNH,fallo
9.19843381381483,0.157026389671294,1
9.19846089833629,0.157017613207122,1
9.19848613149176,0.15700943703236,1
9.19851144639288,0.157001234667701,1
9.19853656884699,0.156993094892409,1
9.19856576459749,0.15698363556656,1
9.19859802274097,0.156973184196673,1
9.19860424400019,0.156971168570037,1
9.19863237116728,0.156962055644947,1
9.19867012333266,0.156949824207322,1
9.19871004345019,0.156936890040591,1
9.19875016201919,0.15692389101678,1
9.1987963160745,0.156908935425582,1
9.19886515966707,0.156886624970743,1
9.19889861836353,0.156875780445576,1
9.19892596006369,0.156866917739515,1
9.19895338474763,0.156858027340111,1
9.19897900601804,0.156849720786633,1
9.19900872990221,0.156840083134551,1
9.19904197422851,0.156829302638088,1
9.19904957699968,0.156826836989853,1
9.19908323276502,0.156815921101719,1
9.19911759155981,0.156804775396985,1
9.19915072390826,0.156794025711432,1
9.1991817058525,0.156783971997816,1
9.19920299991244,0.156777061016096,1
9.19923675290557,0.156766104730552,1
9.19927781156275,0.156752773964455,1
9.19931993079839,0.156739095187891,1
9.19935884712826,0.156726453121552,1
9.19939181927172,0.156715739304863,1
9.19942489570877,0.156704988977532,1
9.19946078813356,0.156693320330826,1
9.199498373246,0.156681097823975,1
9.1995170767399,0.15667501413176,1
9.19955891358854,0.156661402367188,1
9.19960251471579,0.156647211309644,1
9.19964966658294,0.156631858275723,1
9.1996776449323,0.156622745097915,1
9.19971653646678,0.156610073172077,1
9.19975555951448,0.15659735349764,1
9.19979886520262,0.156583231967666,1
9.19984050600979,0.156569647294037,1
9.19988017040134,0.156556701727757,1
9.19991996503591,0.156543707946956,1
9.19996052216612,0.156530459164096,1
9.20000036623859,0.15651743723987,1
9.2000056124245,0.156515722213962,1
9.20003007111755,0.156507725024164,1
9.20008729643149,0.156489004933844,1
9.20014420129183,0.156470376430699,1
9.20017291480607,0.156460971568154,1
9.20022018093723,0.156445482271675,1
9.20026761432911,0.156429928350479,1
9.20032065671286,0.15641252325591,1
9.20034236199246,0.15640539728037,1
9.20037480168488,0.156394743058997,1
9.20040731660585,0.156384059168835,1
9.20044264987682,0.156372443497773,1
9.20048025564112,0.156360074113603,1
9.20051390203542,0.156349001163729,1
9.20055776912432,0.156334556116046,1
9.20059707230468,0.156321605630139,1
9.20064076741503,0.156307198636218,1
9.20068748272178,0.1562917847516,1
9.20071958067408,0.156281187173918,1
9.20075174522441,0.156270562022542,1
9.20078186974625,0.156260605639181,1
9.20081762342459,0.156248782261388,1
9.20085718864419,0.156235690098557,1
9.20086304807524,0.156233750455483,1
9.20089040591506,0.156224691618767,1
9.20094117546094,0.156207869184489,1
9.20099332876239,0.156190572561071,1
9.20104054024105,0.15617490095601,1
9.20109256061773,0.156157617474948,1
9.20113490469355,0.156143536643081,1
9.20117678545628,0.156129598911646,1
9.20121989973554,0.156115239128856,1
9.20125483919888,0.156103593382382,1
9.20128984593559,0.156091917318139,1
9.20132961878258,0.156078641883513,1
9.20137325451697,0.156064065090438,1
9.20140106548308,0.156054768040701,1
