Qe,TSS,fallo
10515.3196734747,11.1632008609523,1
10511.5947248742,11.1616271767331,1
10505.7067733694,11.1591439471988,1
10498.5712040505,11.1561415084149,1
10491.2813987594,11.1530820235171,1
10484.5725702696,11.1502733499806,1
10478.90817779,11.147907118486,1
10473.2437808524,11.145545613615,1
10467.1171628869,11.1429967094954,1
10460.7236350582,11.1403426121228,1
10457.5503141977,11.1390275065028,1
10450.4717757456,11.1360992445788,1
10443.12330325,11.1330669788492,1
10435.2086487972,11.1298097723245,1
10430.527956764,11.1278876955776,1
10424.0405401056,11.1252288715034,1
10417.553117615,11.1225760218737,1
10410.3790427981,11.1196493127376,1
10403.5054981027,11.1168520003706,1
10396.980380503,11.1142026095099,1
10390.4552570132,11.11155915317,1
10383.8268500412,11.1088799063638,1
10377.3360329002,11.106262158807,1
10376.4829383836,11.1059185372336,1
10372.510335549,11.1043197128456,1
10363.245547718,11.1005993815618,1
