Qe,CODe,fallo
12485.0038257141,44.9365534312217,1
12475.4580770784,44.9295026049386,1
12465.185046732,44.921936481419,1
12462.7965480981,44.9201805850808,1
12452.3100895643,44.9124859205836,1
12443.1963063526,44.9058174970068,1
12434.2053088024,44.8992561599036,1
12424.7957572406,44.8924076400361,1
12423.2918637463,44.8913147925904,1
12416.0936185368,44.8860905490425,1
12403.5154631195,44.8769877441106,1
12389.8201216902,44.8671138378652,1
12383.7871353561,44.8627765561156,1
12374.2285258356,44.8559199484744,1
12364.669913557,44.8490820762167,1
12354.235381177,44.8416388953407,1
12344.2823604572,44.8345597991158,1
12336.4257032314,44.8289858932241,1
12328.5690440529,44.8234244193257,1
12320.0890649413,44.8174356161647,1
12311.2468256852,44.8112062799856,1
12304.7775366672,44.8066585423402,1
12294.8779970609,44.7997154968662,1
12286.8760271512,44.7941174607649,1
12277.7121694441,44.7877220585113,1
12267.8277687909,44.7808422301844,1
12265.2726617124,44.7790669035144,1
12254.131716633,44.7713408422776,1
12244.5495710914,44.7647150161092,1
12234.9312106751,44.7580819494384,1
12225.7677334409,44.7517790964399,1
12216.951504131,44.7457302320088,1
12208.7471394711,44.7401144563014,1
12199.3332163012,44.7336864666041,1
12189.1821375072,44.7267738656687,1
12186.2627498293,44.7247894301584,1
12177.7233492943,44.7189939899559,1
12169.1839460664,44.7132121626475,1
12161.0095229221,44.7076901575279,1
12153.3484084142,44.7025261394477,1
12146.7577089889,44.6980923086562,1
12138.6219870331,44.6925164171134,1
12131.3078690914,44.6871998165863,1
12123.6602874215,44.6814729603473,1
12115.8106150568,44.6755356456686,1
12110.7346042701,44.6716911235065,1
12104.9641088809,44.6673242645974,1
12099.1961096123,44.6629660791075,1
12092.6457242291,44.6580264183148,1
12085.1625535535,44.6523966127054,1
12076.9831882741,44.6462594599902,1
12076.1051902942,44.6456017000833,1
12071.7152035651,44.6423158677356,1
12063.5220358262,44.6361966081915,1
12055.4688304499,44.6301985646799,1
12047.7853770896,44.624491263644,1
12041.4818080573,44.6198200948205,1
12033.8583635312,44.6141842230545,1
12026.0594314227,44.6084337045963,1
12017.5680298367,44.6021898721684,1
12008.4858980796,44.5955315096785,1
12006.8583737011,44.5943404856549,1
11999.5650674031,44.5890112697486,1
11990.862792172,44.5826696521177,1
11981.4341706128,44.5758196647626,1
11972.2348744409,44.569157172069,1
11961.423621069,44.5613534645768,1
11951.0082434588,44.55386216037,1
11939.6360674241,44.5457123703758,1
11937.611308809,44.5442645782718,1
11929.2248106007,44.5382782385619,1
11921.7082342344,44.5329270166964,1
11913.2323308425,44.5269088159224,1
11904.130981809,44.5204653088745,1
11902.9876752818,44.5196572495491,1
11897.5772652419,44.5158374496728,1
11887.057247055,44.5084297125295,1
11876.296719376,44.5008791263031,1
11868.3639722481,44.4953298485224,1
11859.4850078886,44.4891357556725,1
11850.6060388203,44.4829596404799,1
11841.5054776129,44.4766479573854,1
11833.7401980421,44.471277151369,1
11824.4441027942,44.4648653978538,1
11816.2643376285,44.4592396037421,1
11807.0516773102,44.4529212617436,1
11799.116350967,44.4474940434277,1
11792.2877259393,44.4428348621092,1
11785.4590979984,44.4381859338317,1
11779.3463409961,44.4340330381339,1
11772.8229158259,44.4296101423162,1
11765.4367742706,44.4246135001676,1
11764.4924293336,44.4239755149497,1
11759.7707037978,44.4207884842894,1
11750.5077145545,44.4145502142983,1
11740.9804179576,44.4081531881817,1
11729.8684314892,44.4007166570313,1
11718.8964212493,44.3933995640001,1
11707.4992882122,44.3858259039616,1
11695.2443558519,44.3777126572745,1
11682.7452678496,44.3694700532666,1
11665.4157672531,44.3580955312575,1
11660.6202009151,44.354958796133,1
11653.5315952964,44.350330829494,1
11646.442986269,44.3457131136176,1
11639.400184073,44.3411353527234,1
11632.0352702095,44.3363589650093,1
11625.9959653322,44.3324504438325,1
11619.9451248783,44.3284885165676,1
11614.1443256171,44.3245343565426,1
11607.6233106247,44.3199679177236,1
11600.4582670236,44.314894283423,1
11593.8259721524,44.3101890179028,1
11585.5965587253,44.3043594542943,1
11578.7681918142,44.2995343706746,1
11572.3484131915,44.2950088785585,1
11566.608284438,44.2909715659734,1
11562.6383007947,44.2881843049642,1
