Qe,TSS,fallo
10571.464502595,11.320045042497,0
10565.3507662362,11.3173588501083,0
10560.4158485692,11.3151948438717,0
10555.4809282019,11.3130346191152,0
10550.8905589399,11.3110286045661,0
10545.5912886765,11.308716842037,0
10539.6814298464,11.3061438118989,0
10538.3280404225,11.3055553284761,0
10532.3454691651,11.3029573336486,0
10526.2854778983,11.3003312873078,0
10520.4681529612,11.2978156513858,0
10515.033366112,11.2954700722072,0
10511.3052333977,11.2938636411517,0
10505.4173589293,11.2913308519349,0
10498.2817373685,11.2882682903339,0
10490.9919272678,11.285147407461,0
10484.2823447955,11.2822819149858,0
10478.617810403,11.2798679277052,0
10472.9532724071,11.277458674243,0
10466.8264813645,11.2748581256983,0
10460.4327864055,11.2721501515983,0
10457.2593742641,11.2708083066978,0
10450.1806853613,11.267820434941,0
10442.8532313173,11.2647352122166,0
10434.9590364916,11.2614200326383,0
10430.2363214754,11.259441001999,0
10423.7596560954,11.2567321775511,0
10417.2829859697,11.2540293323817,0
10410.1208486054,11.2510473629681,0
10403.2131861372,11.2481782150785,0
10396.6961709833,11.2454774834707,0
10390.1791510103,11.242782703836,0
10383.5628226981,11.2400529260612,0
10377.0885173788,11.2373876363773,0
10376.1899679996,11.23701818804,0
10372.0377790351,11.2353124206018,0
10362.770149334,11.2315137449234,0
10353.5937725182,11.2277640856205,0
10349.1666668582,11.2259591902287,0
10341.5964019472,11.2228790285487,0
10334.0261305074,11.2198066243568,0
10325.5898743669,11.2163918564589,0
10322.1432825617,11.2149995173612,0
10317.013748175,11.2129278521864,0
10311.9017901388,11.2108597134345,0
10306.371328551,11.2086216729994,0
10300.4908276184,11.2062444931665,0
10295.2709950676,11.2041377293678,0
10288.4522333419,11.2013909257942,0
10282.3642679279,11.1989437237089,0
10275.6150985647,11.1962365104114,0
10268.4591382696,11.1933727437169,0
10263.5304487772,11.1914042627828,0
10258.6017567317,11.1894389891085,0
10254.0055800264,11.1876091851537,0
10248.5586933285,11.1854442912245,0
10242.5443197589,11.1830583548339,0
10241.6474624191,11.1827029707074,0
10237.4659208565,11.1810473962016,0
10229.7862641994,11.1780127438946,0
10221.9188197821,11.1749117909513,0
10214.8357038591,11.1721267915424,0
10207.0390670694,11.1690686688268,0
10200.7112440746,11.16659236229,0
10194.4721863305,11.1641557664161,0
10188.0238621347,11.1616426124551,0
10182.8386034594,11.1596255190002,0
10177.6533416792,11.1576117964534,0
10171.7732350859,11.1553322934491,0
10165.3352341112,11.1528414523791,0
10161.2119373717,11.1512488642461,0
10153.8333598118,11.1484041965248,0
10147.1041342991,11.1458157179781,0
10140.2467435674,11.1431836487362,0
10134.399929731,11.1409440018376,0
10127.8627207331,11.1384448163554,0
10120.5948314857,11.1356723628191,0
10112.3541615409,11.1325365243077,0
10107.5878394049,11.1307265042345,0
10101.3030780694,11.1283440019003,0
10095.018312206,11.1259661981909,0
10088.5473314029,11.1235228323823,0
10081.7513132381,11.1209620566395,0
10080.7756666149,11.1205948738603,0
10076.4162675289,11.1189555867826,0
10071.3449946607,11.1170514099726,0
10065.6920520509,11.114932363536,0
10059.4560961046,11.1125990806462,0
10053.9634116113,11.1105476360436,0
10046.8383279295,11.1078916981299,0
10040.5402882171,11.1055489049662,0
10034.361345124,11.1032548246467,0
10028.214836181,11.1009771027989,0
10027.151074672,11.1005833387132,0
10022.376984375,11.0988177311976,0
10016.2872898906,11.0965693113667,0
10009.939847101,11.0942301716929,0
10003.2560657231,11.0917719696979,0
10000.3386561031,11.090700552251,0
9992.67198314155,11.0878894874856,0
9985.40149992068,11.085229712592,0
9977.47883154383,11.0823379900537,0
9973.52615623674,11.0808978687658,0
9967.90526353964,11.0788528936527,0
9962.2843672887,11.0768113651904,0
9956.20626514211,11.07460764345,0
9949.85172106446,11.0723079707118,0
9946.71357543168,11.0711739015177,0
9941.88050902661,11.0694293910502,0
9937.0474400064,11.0676873858195,0
9931.54254590005,11.065706274468,0
9925.39815636577,11.0634988337747,0
9919.90091407037,11.0615272847896,0
9912.8517160086,11.0589781090466,0
9906.76814088364,11.056711156056,0
9899.24573216557,11.05388962931,0
9894.09951370057,11.0519582006031,0
9886.51956863287,11.0491180048847,0
9879.95390883318,11.0466632325584,0
9872.52850101121,11.0438933434734,0
9868.70307033745,11.0424689813108,0
9863.87013079514,11.0406720385528,0
9859.03719041287,11.0388779408702,0
9854.69541510991,11.0372685938015,0
9849.83659406882,11.0354703016634,0
9844.39567743856,11.0334599517417,0
9843.30822306361,11.0330585782761,0
9838.44245270434,11.0312643874811,0
9831.32029781576,11.0286432923165,0
9823.92711368771,11.0259288455387,0
9817.91330133173,11.0237256226314,0
9813.66489127358,11.0221717476391,0
9809.41647902349,11.0206199962434,0
9804.64629446734,11.0188801892768,0
9799.21613905976,11.0169029132584,0
9793.28842783705,11.0147483852979,0
9792.51830122196,11.0144687692985,0
9788.9313794952,11.0131673429173,0
9783.39777659727,11.0111625297352,0
9778.11549765145,11.0092520637255,0
9773.37465268362,11.0075401496916,0
9768.44505105344,11.0057628043082,0
9767.12322313109,11.0052866970369,0
9761.3873141207,11.0032229931457,0
9756.7802703678,11.0015681456202,0
9751.97618605806,10.9998450794846,0
9746.49339781828,10.9978817651446,0
9741.72806742448,10.9961781073563,0
9735.34161455969,10.9938988675054,0
9729.59339927213,10.9918512957959,0
9724.04559391248,10.989878592522,0
9718.67260473978,10.9879712971577,0
9716.33283442793,10.9871417244754,0
9710.4625450559,10.9850630455082,0
9705.68979812063,10.9833757927766,0
9700.43368013088,10.98152053879,0
9694.61377964698,10.9794697943654,0
9690.93752443389,10.9781762945383,0
9686.4213834946,10.9765892789755,0
9681.90524013029,10.9750044613984,0
9677.34349721814,10.9734058671854,0
9672.03052725608,10.9715468266709,0
9666.19512863392,10.9695084569172,0
9665.54213771249,10.9692805854041,0
9662.40854643889,10.968187699259,0
9656.13549469359,10.966003006327,0
9649.92026487835,10.9638425483602,0
9643.87686021114,10.9617457124049,0
9640.14667452328,10.9604533865618,0
9634.47187524053,10.958490133159,0
9625.90385363151,10.9555322831591,0
9614.75113511046,10.9516935094961,0
9610.33637531417,10.9501774776135,0
9605.92161321492,10.9486634388087,0
9601.08720036902,10.9470077611499,0
9595.81775987925,10.9452058020846,0
9590.04121095533,10.9432336611214,0
9589.35551978581,10.9429997866994,0
9586.09286130413,10.9418876135693,0
